PL,MRP element data,Date,Need Dt,PO Message,Days of reschedule,  Material,Material description,Quantity,Qty to Cancel,MOQ,FCST Ref
EMS02Q20000954HWA0003K,9660001599/00160,2/26/2023,2/14/2023,Reschedule in,-12,07091545-001,"ChipThickFilmResistor,0.0625W,15ohm,""",20000,0,10000,202303
EMS02Q20000954HWA0003K,9660001599/00150,2/26/2023,2/14/2023,Reschedule in,-12,07091529-001,"Chip Thick Film Resistor,0.0625W,2000ohm",20000,0,1000,202303
EMS02Q20000954HWA0003K,9660001599/00140,2/26/2023,2/14/2023,Reschedule in,-12,07091500-001,"Chip Thick Film Resistor,0.0625W,10ohm,+",120000,0,1000,202303
EMS02Q20000954HWA0003K,9660001599/00120,2/26/2023,2/14/2023,Reschedule in,-12,07091486-001,"ChipThickFilmResistor,0.1W,0ohm,50mO",340000,0,5000,202303
EMS02Q20000954HWA0003K,9660001599/00110,2/26/2023,2/14/2023,Reschedule in,-12,07091482-001,"Chip Thick Film Resistor,0.125W,0ohm,les",100000,0,5000,202303
EMS02Q20000954HWA0003K,9660001599/01230,2/26/2023,2/14/2023,Reschedule in,-12,07091494-001,"Chip Thick Film Resistor,0.25W,1000000oh",8341,0,5000,202303
EMS02Q20000952HWA0011K,9660001597/00240,2/7/2023,2/14/2023,Reschedule out,7,07091631-001,"ChipThickFilmResistor,0.1W,40200ohm,",97000,0,1000,202303
EMS02Q20000952HWA0011K,9660001597/00230,2/7/2023,2/14/2023,Reschedule out,7,07091611-001,"Chip Thick Film Resistor,0.0625W,51000oh",150000,0,10000,202303
EMS02Q20000952HWA0011K,9660001597/00220,2/7/2023,2/14/2023,Reschedule out,7,07091594-001,"Chip Thick Film Resistor,0.0625W,75000oh",50000,0,2000,202303
EMS02Q20000952HWA0011K,9660001597/00210,2/7/2023,2/14/2023,Reschedule out,7,07091579-001,"Chip Thick Film Resistor,0.1W,120000ohm,",30000,0,5000,202303
EMS02Q20000952HWA0011K,9660001597/00300,2/7/2023,2/14/2023,Reschedule out,7,07091698-001,"Chip Thick Film Resistor,0.0625W,7500ohm",49000,0,1000,202303
EMS02Q20000952HWA0011K,9660001597/00290,2/7/2023,2/14/2023,Reschedule out,7,07091676-001,"ChipThickFilmResistor,0.0625W,24000o",46400,0,2000,202303
EMS02Q20000952HWA0011K,9660001597/00280,2/7/2023,2/14/2023,Reschedule out,7,07091675-001,"ChipThickFilmResistor,0.0625W,5110oh",50000,0,10000,202303
EMS02Q20000952HWA0011K,9660001597/00270,2/7/2023,2/14/2023,Reschedule out,7,07091667-001,"Chip Thick Film Resistor,0.0625W,30000oh",90000,0,10000,202303
EMS02Q20000952HWA0011K,9660001597/00260,2/7/2023,2/14/2023,Reschedule out,7,07091653-001,"Chip Thick Film Resistor,0.0625W,33000oh",50000,0,10000,202303
EMS02Q20000952HWA0011K,9660001597/01410,2/7/2023,2/14/2023,Reschedule out,7,07091579-001,"Chip Thick Film Resistor,0.1W,120000ohm,",65000,0,5000,202303
EMS02Q20000952HWA0011K,9660001597/01420,2/7/2023,2/14/2023,Reschedule out,7,07091676-001,"ChipThickFilmResistor,0.0625W,24000o",1600,0,2000,202303
EMS02Q20000954HWA0009K,9660001599/00230,2/26/2023,2/14/2023,Reschedule in,-12,07091631-001,"ChipThickFilmResistor,0.1W,40200ohm,",40000,0,1000,202303
EMS02Q20000954HWA0009K,9660001599/00220,2/26/2023,2/14/2023,Reschedule in,-12,07091611-001,"Chip Thick Film Resistor,0.0625W,51000oh",60000,0,10000,202303
EMS02Q20000954HWA0009K,9660001599/00210,2/26/2023,2/14/2023,Reschedule in,-12,07091594-001,"Chip Thick Film Resistor,0.0625W,75000oh",20000,0,2000,202303
EMS02Q20000954HWA0009K,9660001599/00240,2/26/2023,2/14/2023,Reschedule in,-12,07091646-001,"Chip Thick Film Resistor,0.0625W,4700ohm",300000,0,1000,202303
EMS02Q20000954HWA0009K,9660001599/00300,2/26/2023,2/14/2023,Reschedule in,-12,07091706-001,"Chip Thick Film Resistor,0.0625W,10000oh",220000,0,1000,202303
EMS02Q20000954HWA0009K,9660001599/00290,2/26/2023,2/14/2023,Reschedule in,-12,07091698-001,"Chip Thick Film Resistor,0.0625W,7500ohm",20000,0,1000,202303
EMS02Q20000954HWA0009K,9660001599/00280,2/26/2023,2/14/2023,Reschedule in,-12,07091676-001,"ChipThickFilmResistor,0.0625W,24000o",20000,0,2000,202303
EMS02Q20000954HWA0009K,9660001599/00270,2/26/2023,2/14/2023,Reschedule in,-12,07091675-001,"ChipThickFilmResistor,0.0625W,5110oh",20000,0,10000,202303
EMS02Q20000954HWA0009K,9660001599/00260,2/26/2023,2/14/2023,Reschedule in,-12,07091667-001,"Chip Thick Film Resistor,0.0625W,30000oh",40000,0,10000,202303
EMS02Q20000954HWA0009K,9660001599/00250,2/26/2023,2/14/2023,Reschedule in,-12,07091653-001,"Chip Thick Film Resistor,0.0625W,33000oh",20000,0,10000,202303
EMS02Q20000952HWA0007K,9660001597/00380,2/26/2023,2/14/2023,Reschedule in,-12,07091770-001,"ChipThickFilmResistor,0.0625W,51ohm",49000,0,1000,202303
EMS02Q20000952HWA0007K,9660001597/00360,2/26/2023,2/14/2023,Reschedule in,-12,07091740-002,"Chip Thick Film Resistor,0.0625W,750ohm,",48000,0,2000,202303
EMS02Q20000952HWA0007K,9660001597/00350,2/26/2023,2/14/2023,Reschedule in,-12,07091737-001,"ChipThickFilmResistor,0.1W,200ohm,+/""",340000,0,5000,202303
EMS02Q20000952HWA0007K,9660001597/00340,2/26/2023,2/14/2023,Reschedule in,-12,07091734-001,"Chip Thick Film Resistor,0.0625W,1000ohm",1314000,0,1000,202303
EMS02Q20000952HWA0007K,9660001597/00330,2/26/2023,2/14/2023,Reschedule in,-12,07091731-001,"Chip Thick Film Resistor,0.1W,150ohm,+/-",48500,0,100,202303
EMS02Q20000952HWA0007K,9660001597/00400,2/26/2023,2/14/2023,Reschedule in,-12,07091805-001,"Chip Thick Film Resistor,0.1W,7680ohm,+/",45000,0,5000,202303
EMS02Q20000954HWA0006K,9660001599/00380,2/26/2023,2/14/2023,Reschedule in,-12,07091782-001,"Chip Thick Film Resistor,0.0625W,240ohm,",40000,0,1000,202303
EMS02Q20000954HWA0006K,9660001599/00370,2/26/2023,2/14/2023,Reschedule in,-12,07091770-001,"ChipThickFilmResistor,0.0625W,51ohm",20000,0,1000,202303
EMS02Q20000954HWA0006K,9660001599/00350,2/26/2023,2/14/2023,Reschedule in,-12,07091740-002,"Chip Thick Film Resistor,0.0625W,750ohm,",20000,0,2000,202303
EMS02Q20000954HWA0006K,9660001599/00340,2/26/2023,2/14/2023,Reschedule in,-12,07091737-001,"ChipThickFilmResistor,0.1W,200ohm,+/""",140000,0,5000,202303
EMS02Q20000954HWA0006K,9660001599/00330,2/26/2023,2/14/2023,Reschedule in,-12,07091734-001,"Chip Thick Film Resistor,0.0625W,1000ohm",540000,0,1000,202303
EMS02Q20000954HWA0006K,9660001599/00320,2/26/2023,2/14/2023,Reschedule in,-12,07091731-001,"Chip Thick Film Resistor,0.1W,150ohm,+/-",20000,0,100,202303
EMS02Q20000954HWA0006K,9660001599/00390,2/26/2023,2/14/2023,Reschedule in,-12,07091805-001,"Chip Thick Film Resistor,0.1W,7680ohm,+/",20000,0,5000,202303
EMS02Q20000954HWA0006K,9660001599/00400,2/26/2023,2/14/2023,Reschedule in,-12,07091869-001,"Chip Thick Film Resistor,0.0625W,5.1ohm,",20000,0,2000,202303
EMS02Q20000954HWA0006K,9660001599/00310,2/26/2023,2/14/2023,Reschedule in,-12,07091724-001,"Chip Thick Film Resistor,0.0625W,100ohm,",300000,0,1000,202303
EMS02Q20000954HWA0006K,9660001599/00360,2/26/2023,2/14/2023,Reschedule in,-12,07091747-001,"Chip Thick Film Resistor,0.0625W,510ohm,",40000,0,1000,202303
EMS02Q20000952HWA0009K,9660001597/00440,2/7/2023,1/24/2023,Reschedule in,-14,07092380-001,"Chip Thick Film Resistor,0.0625W,49.9ohm",200000,0,10000,202302
EMS02Q20000952HWA0009K,9660001597/00430,2/7/2023,1/24/2023,Reschedule in,-14,07092378-001,"Chip Thick Film Resistor,0.25W,36ohm,+/-",45000,0,5000,202302
EMS02Q20000952HWA0009K,9660001597/00410,2/7/2023,2/14/2023,Reschedule out,7,07091869-001,"Chip Thick Film Resistor,0.0625W,5.1ohm,",50000,0,2000,202303
EMS02Q20000952HWA0009K,9660001597/00470,2/7/2023,2/14/2023,Reschedule out,7,07092458-001,"Chip Thick Film Resistor,0.05W,3300ohm,+",90000,0,10000,202303
EMS02Q20000952HWA0009K,9660001597/00490,2/7/2023,2/14/2023,Reschedule out,7,07092657-001,"Chip Thick Film Resistor,0.05W,33ohm,+/-",1460000,0,10000,202303
EMS02Q20000952HWA0009K,9660001597/00480,2/7/2023,2/14/2023,Reschedule out,7,07092568-001,"Chip Thick Film Resistor,0.05W,4700ohm,+",50000,0,10000,202303
EMS02Q20000952HWA0009K,9660001597/00500,2/7/2023,2/14/2023,Reschedule out,7,08010430-001,"Non-Solid THT Aluminium Capacitor,16V,10",39730,0,600,202303
EMS02Q20000952HWA0009K,9660001597/01430,2/7/2023,2/14/2023,Reschedule out,7,07092378-001,"Chip Thick Film Resistor,0.25W,36ohm,+/-",55000,0,5000,202303
EMS02Q20000952HWA0009K,9660001597/01440,2/7/2023,2/14/2023,Reschedule out,7,07092380-001,"Chip Thick Film Resistor,0.0625W,49.9ohm",290000,0,10000,202303
EMS02Q20000952HWA0009K,9660001597/01450,2/7/2023,1/24/2023,Reschedule in,-14,08010430-001,"Non-Solid THT Aluminium Capacitor,16V,10",8870,0,600,202302
EMS02Q20000954HWA0010K,9660001599/00450,2/26/2023,2/14/2023,Reschedule in,-12,07092392-001,"Chip Thick Film Resistor,0.0625W,20ohm,+",20000,0,1000,202303
EMS02Q20000954HWA0010K,9660001599/00420,2/26/2023,2/14/2023,Reschedule in,-12,07092378-001,"Chip Thick Film Resistor,0.25W,36ohm,+/-",40000,0,5000,202303
EMS02Q20000954HWA0010K,9660001599/00410,2/26/2023,2/14/2023,Reschedule in,-12,07092104-001,"ChipThickFilmResistor,0.25W,0.1ohm,+""",20000,0,5000,202303
EMS02Q20000954HWA0010K,9660001599/00460,2/26/2023,2/14/2023,Reschedule in,-12,07092458-001,"Chip Thick Film Resistor,0.05W,3300ohm,+",40000,0,10000,202303
EMS02Q20000954HWA0010K,9660001599/00480,2/26/2023,2/14/2023,Reschedule in,-12,07092657-001,"Chip Thick Film Resistor,0.05W,33ohm,+/-",600000,0,10000,202303
EMS02Q20000954HWA0010K,9660001599/00470,2/26/2023,2/14/2023,Reschedule in,-12,07092568-001,"Chip Thick Film Resistor,0.05W,4700ohm,+",20000,0,10000,202303
EMS02Q20000954HWA0010K,9660001599/00490,2/26/2023,2/14/2023,Reschedule in,-12,08010430-001,"Non-Solid THT Aluminium Capacitor,16V,10",19800,0,600,202303
EMS02Q20000952HWA0003K,9660001597/00550,2/1/2023,1/24/2023,Reschedule in,-8,08070545-001,"LowVoltageCapacityMLCC(100V,1uf),50""",250000,0,10000,202302
EMS02Q20000952HWA0003K,9660001597/00540,2/1/2023,1/24/2023,Reschedule in,-8,08070543-001,"LowVoltageANDCapacityMLCC(LESS=100V,L""",50000,0,10000,202302
EMS02Q20000952HWA0003K,9660001597/00530,2/1/2023,1/24/2023,Reschedule in,-8,08070530-002,"Low VoltageANDCapacity MLCC(less=100V,le",990000,0,10000,202302
EMS02Q20000952HWA0003K,9660001597/00520,2/1/2023,1/24/2023,Reschedule in,-8,08070450-001,"Low VoltageANDCapacity MLCC(less=100V,le",221000,0,1000,202302
EMS02Q20000952HWA0003K,9660001597/00560,2/1/2023,1/24/2023,Reschedule in,-8,08070546-001,"Low Voltage  Capacity MLCC(100V,1uf),50V",50000,0,10000,202302
EMS02Q20000952HWA0003K,9660001597/00600,2/1/2023,1/24/2023,Reschedule in,-8,08070607-001,Low VoltageANDCapacity MLCC(LESSTHAN=100,48000,0,2000,202302
EMS02Q20000952HWA0003K,9660001597/00590,2/1/2023,1/24/2023,Reschedule in,-8,08070580-001,"Low Voltage&Capacity MLCC(<=100V,<1uf),5",190000,0,10000,202302
EMS02Q20000952HWA0003K,9660001597/00570,2/1/2023,1/24/2023,Reschedule in,-8,08070547-001,"Low Voltage&Capacity MLCC(<=100V,<1uf),5",190000,0,10000,202302
EMS02Q20000952HWA0003K,9660001597/00580,2/1/2023,1/24/2023,Reschedule in,-8,8070564,"Chip Multilayer Ceramic Capacitor,6.3V,4",1024000,0,4000,202302
EMS02Q20000954HWA0012K,9660001599/00540,2/26/2023,2/14/2023,Reschedule in,-12,08070545-001,"LowVoltageCapacityMLCC(100V,1uf),50""",100000,0,10000,202303
EMS02Q20000954HWA0012K,9660001599/00530,2/26/2023,2/14/2023,Reschedule in,-12,08070543-001,"LowVoltageANDCapacityMLCC(LESS=100V,L""",20000,0,10000,202303
EMS02Q20000954HWA0012K,9660001599/00520,2/26/2023,2/14/2023,Reschedule in,-12,08070530-002,"Low VoltageANDCapacity MLCC(less=100V,le",420000,0,10000,202303
EMS02Q20000954HWA0012K,9660001599/00510,2/26/2023,2/14/2023,Reschedule in,-12,08070450-001,"Low VoltageANDCapacity MLCC(less=100V,le",80000,0,1000,202303
EMS02Q20000954HWA0012K,9660001599/00550,2/26/2023,2/14/2023,Reschedule in,-12,08070546-001,"Low Voltage  Capacity MLCC(100V,1uf),50V",20000,0,10000,202303
EMS02Q20000954HWA0012K,9660001599/00590,2/26/2023,2/14/2023,Reschedule in,-12,08070607-001,Low VoltageANDCapacity MLCC(LESSTHAN=100,20000,0,2000,202303
EMS02Q20000954HWA0012K,9660001599/00580,2/26/2023,2/14/2023,Reschedule in,-12,08070580-001,"Low Voltage&Capacity MLCC(<=100V,<1uf),5",80000,0,10000,202303
EMS02Q20000954HWA0012K,9660001599/00560,2/26/2023,2/14/2023,Reschedule in,-12,08070547-001,"Low Voltage&Capacity MLCC(<=100V,<1uf),5",80000,0,10000,202303
EMS02Q20000954HWA0012K,9660001599/00570,2/26/2023,2/14/2023,Reschedule in,-12,8070564,"Chip Multilayer Ceramic Capacitor,6.3V,4",420000,0,4000,202303
EMS02Q20000954HWA0012K,9660001599/00600,2/26/2023,2/14/2023,Reschedule in,-12,08070612-001,"High Capacity MLCC 1uf,10V,1000nF,+-10%,",700000,0,5000,202303
EMS02Q20000952HWA0004K,9660001597/00610,2/1/2023,2/14/2023,Reschedule out,13,8070612,"SMD Ceramic Capacitor 1uf,10V,1000nF,+/-",170000,0,10000,202303
EMS02Q20000952HWA0004K,9660001597/00700,2/1/2023,1/24/2023,Reschedule in,-8,08070702-001,"High Capacity MLCC(1uf),16V,2200nF,+/-10",34850,0,2000,202302
EMS02Q20000952HWA0004K,9660001597/00690,2/1/2023,1/24/2023,Reschedule in,-8,08070696-001,"Low Voltage  Capacity MLCC(100V,1uf),25V",195000,0,15000,202302
EMS02Q20000952HWA0004K,9660001597/00670,2/1/2023,1/24/2023,Reschedule in,-8,08070675-001,"Low VoltageANDCapacity MLCC(less=100V,le",243000,0,3000,202302
EMS02Q20000952HWA0004K,9660001597/00660,2/1/2023,1/24/2023,Reschedule in,-8,08070667-002,"High Capacity MLCC(1uf),6.3V,2200nF,+/-2",390000,0,10000,202302
EMS02Q20000952HWA0004K,9660001597/00650,2/1/2023,1/24/2023,Reschedule in,-8,08070627-002,"Low VoltageANDCapacity MLCC(less=100V,le",48000,0,4000,202302
EMS02Q20000952HWA0004K,9660001597/00640,2/1/2023,1/24/2023,Reschedule in,-8,08070625-001,Low VoltageANDCapacity MLCC(less than=10,45000,0,5000,202302
EMS02Q20000952HWA0004K,9660001597/00630,2/1/2023,1/24/2023,Reschedule in,-8,08070614-002,"Low VoltageANDCapacity MLCC(less=100V,le",5440000,0,10000,202302
EMS02Q20000952HWA0004K,9660001597/00620,2/1/2023,2/14/2023,Reschedule out,13,08070612-001,"High Capacity MLCC 1uf,10V,1000nF,+-10%,",1140000,0,5000,202303
EMS02Q20000952HWA0004K,9660001597/01290,2/1/2023,1/24/2023,Reschedule in,-8,08070702-001,"High Capacity MLCC(1uf),16V,2200nF,+/-10",161150,0,2000,202302
EMS02Q20000954HWA0007K,9660001599/00700,2/26/2023,2/14/2023,Reschedule in,-12,08070718-001,"SMD Ceramic Capacitor,25V,0.33nF,+/-10%,",30000,0,15000,202303
EMS02Q20000954HWA0007K,9660001599/00680,2/26/2023,2/14/2023,Reschedule in,-12,08070702-001,"High Capacity MLCC(1uf),16V,2200nF,+/-10",80000,0,2000,202303
EMS02Q20000954HWA0007K,9660001599/00670,2/26/2023,2/14/2023,Reschedule in,-12,08070696-001,"Low Voltage  Capacity MLCC(100V,1uf),25V",75000,0,15000,202303
EMS02Q20000954HWA0007K,9660001599/00650,2/26/2023,2/14/2023,Reschedule in,-12,08070675-001,"Low VoltageANDCapacity MLCC(less=100V,le",102000,0,3000,202303
EMS02Q20000954HWA0007K,9660001599/00640,2/26/2023,2/14/2023,Reschedule in,-12,08070667-002,"High Capacity MLCC(1uf),6.3V,2200nF,+/-2",160000,0,10000,202303
EMS02Q20000954HWA0007K,9660001599/00630,2/26/2023,2/14/2023,Reschedule in,-12,08070627-002,"Low VoltageANDCapacity MLCC(less=100V,le",20000,0,4000,202303
EMS02Q20000954HWA0007K,9660001599/00620,2/26/2023,2/14/2023,Reschedule in,-12,08070625-001,Low VoltageANDCapacity MLCC(less than=10,20000,0,5000,202303
EMS02Q20000954HWA0007K,9660001599/00610,2/26/2023,2/14/2023,Reschedule in,-12,08070614-002,"Low VoltageANDCapacity MLCC(less=100V,le",2240000,0,10000,202303
EMS02Q20000954HWA0007K,9660001599/00690,2/26/2023,2/14/2023,Reschedule in,-12,08070703-001,Low Voltage Low Capacitance Ceramic Capa,30000,0,15000,202303
EMS02Q20000952HWA0012K,9660001597/00770,2/1/2023,1/24/2023,Reschedule in,-8,8070962,SMD Ceramic Capacitor 25V 1000nF +/-10%,240000,0,4000,202302
EMS02Q20000952HWA0012K,9660001597/00760,2/1/2023,1/24/2023,Reschedule in,-8,8070819,SMD Ceramic Capacitor 6.3V 4700nF +/-20%,1410000,0,10000,202302
EMS02Q20000952HWA0012K,9660001597/00740,2/1/2023,1/24/2023,Reschedule in,-8,8070752,Chip Multilayer Ceramic Capacitor 6.3V 0,195000,0,15000,202302
EMS02Q20000952HWA0012K,9660001597/00720,2/1/2023,1/24/2023,Reschedule in,-8,08070718-001,"SMD Ceramic Capacitor,25V,0.33nF,+/-10%,",105000,0,15000,202302
EMS02Q20000952HWA0012K,9660001597/00730,2/1/2023,1/24/2023,Reschedule in,-8,08070746-001,"Low Voltage  Capacity MLCC(100V,1uf),25V",105000,0,15000,202302
EMS02Q20000952HWA0012K,9660001597/00800,2/1/2023,1/24/2023,Reschedule in,-8,08071476-001,"High-Q RF MLCC,50V,0.001nF,+/-0.1pF,NP0,",49000,0,1000,202302
EMS02Q20000952HWA0012K,9660001597/00790,2/1/2023,1/24/2023,Reschedule in,-8,08071219-001,"Low Voltage  Capacity MLCC(100V,1uf),10V",10610,0,15000,202302
EMS02Q20000952HWA0012K,9660001597/00780,2/1/2023,1/24/2023,Reschedule in,-8,08071012-001,"Low Voltage  Capacity MLCC(100V,1uf),50V",60000,0,10000,202302
EMS02Q20000952HWA0012K,9660001597/00750,2/1/2023,1/24/2023,Reschedule in,-8,08070786-003,Low VoltageANDCapacity MLCC(LESSTHAN=100,50000,0,10000,202302
EMS02Q20000952HWA0012K,9660001597/00710,2/1/2023,1/24/2023,Reschedule in,-8,08070703-001,Low Voltage Low Capacitance Ceramic Capa,45000,0,15000,202302
EMS02Q20000952HWA0012K,9660001597/01350,2/1/2023,1/24/2023,Reschedule in,-8,08071012-001,"Low Voltage  Capacity MLCC(100V,1uf),50V",360000,0,10000,202302
EMS02Q20000952HWA0012K,9660001597/01360,2/1/2023,1/24/2023,Reschedule in,-8,08071219-001,"Low Voltage  Capacity MLCC(100V,1uf),10V",274390,0,15000,202302
EMS02Q20000954HWA0013K,9660001599/00750,2/2/2023,2/14/2023,Reschedule out,12,8070962,SMD Ceramic Capacitor 25V 1000nF +/-10%,100000,0,4000,202303
EMS02Q20000954HWA0013K,9660001599/00740,2/2/2023,2/14/2023,Reschedule out,12,8070819,SMD Ceramic Capacitor 6.3V 4700nF +/-20%,580000,0,10000,202303
EMS02Q20000954HWA0013K,9660001599/00720,2/2/2023,2/14/2023,Reschedule out,12,8070752,Chip Multilayer Ceramic Capacitor 6.3V 0,90000,0,15000,202303
EMS02Q20000954HWA0013K,9660001599/00710,2/2/2023,2/14/2023,Reschedule out,12,08070746-001,"Low Voltage  Capacity MLCC(100V,1uf),25V",30000,0,15000,202303
EMS02Q20000954HWA0013K,9660001599/00780,2/2/2023,2/14/2023,Reschedule out,12,08071476-001,"High-Q RF MLCC,50V,0.001nF,+/-0.1pF,NP0,",20000,0,1000,202303
EMS02Q20000954HWA0013K,9660001599/00770,2/2/2023,2/14/2023,Reschedule out,12,08071219-001,"Low Voltage  Capacity MLCC(100V,1uf),10V",120000,0,15000,202303
EMS02Q20000954HWA0013K,9660001599/00760,2/2/2023,2/14/2023,Reschedule out,12,08071012-001,"Low Voltage  Capacity MLCC(100V,1uf),50V",140000,0,10000,202303
EMS02Q20000954HWA0013K,9660001599/00730,2/2/2023,2/14/2023,Reschedule out,12,08070786-003,Low VoltageANDCapacity MLCC(LESSTHAN=100,20000,0,10000,202303
EMS02Q20000952HWA0013K,9660001597/00880,2/1/2023,2/14/2023,Reschedule out,13,10011090,High Frequency Inductor 47uH +/-10% 2.3A,25300,0,100,202303
EMS02Q20000952HWA0013K,9660001597/00900,2/1/2023,2/14/2023,Reschedule out,13,10031615,"SMT Inductor,2.2uH,+/-20%,0.039ohm,4.9A,",97000,0,500,202303
EMS02Q20000952HWA0013K,9660001597/00860,2/1/2023,2/14/2023,Reschedule out,13,08110012-001,"Solid SMD Al Capacitor,16V,100uF,+/-20%,",97000,0,1000,202303
EMS02Q20000952HWA0013K,9660001597/00850,2/1/2023,2/14/2023,Reschedule out,13,08072352-001,"High-Q RF MLCC,50V,0.0005nF,+/-0.05pF,NP",90000,0,10000,202303
EMS02Q20000952HWA0013K,9660001597/00840,2/1/2023,1/24/2023,Reschedule in,-8,08072281-001,"Low Voltage  Capacity MLCC(100V,1uf),100",80000,0,4000,202302
EMS02Q20000952HWA0013K,9660001597/00830,2/1/2023,2/14/2023,Reschedule out,13,08071918-002,Low VoltageANDCapacity MLCC(LESSTHAN=100,1125000,0,15000,202303
EMS02Q20000952HWA0013K,9660001597/00890,2/1/2023,2/14/2023,Reschedule out,13,10031118-001,"SMTInductor,0.0068uH,5%,0.32ohm,1.05*0""",76000,0,1000,202303
EMS02Q20000952HWA0013K,9660001597/01340,2/1/2023,1/24/2023,Reschedule in,-8,08072281-001,"Low Voltage  Capacity MLCC(100V,1uf),100",16000,0,4000,202302
EMS02Q20000954HWA0004K,9660001599/00860,2/26/2023,2/14/2023,Reschedule in,-12,10011090,High Frequency Inductor 47uH +/-10% 2.3A,20000,0,100,202303
EMS02Q20000954HWA0004K,9660001599/00880,2/26/2023,2/14/2023,Reschedule in,-12,10031615,"SMT Inductor,2.2uH,+/-20%,0.039ohm,4.9A,",40000,0,500,202303
EMS02Q20000954HWA0004K,9660001599/00900,2/26/2023,2/14/2023,Reschedule in,-12,10040389,"EMI Com-mode Inductor,single phase,5V,50",340000,0,10000,202303
EMS02Q20000954HWA0004K,9660001599/00840,2/26/2023,2/14/2023,Reschedule in,-12,08110012-001,"Solid SMD Al Capacitor,16V,100uF,+/-20%,",40000,0,1000,202303
EMS02Q20000954HWA0004K,9660001599/00830,2/26/2023,2/14/2023,Reschedule in,-12,08072352-001,"High-Q RF MLCC,50V,0.0005nF,+/-0.05pF,NP",40000,0,10000,202303
EMS02Q20000954HWA0004K,9660001599/00820,2/26/2023,3/17/2023,Reschedule out,19,08072281-001,"Low Voltage  Capacity MLCC(100V,1uf),100",40000,0,4000,202304
EMS02Q20000954HWA0004K,9660001599/00810,2/26/2023,2/14/2023,Reschedule in,-12,08071918-002,Low VoltageANDCapacity MLCC(LESSTHAN=100,465000,0,15000,202303
EMS02Q20000954HWA0004K,9660001599/00870,2/26/2023,2/14/2023,Reschedule in,-12,10031118-001,"SMTInductor,0.0068uH,5%,0.32ohm,1.05*0""",40000,0,1000,202303
EMS02Q20000954HWA0004K,9660001599/00850,2/26/2023,2/14/2023,Reschedule in,-12,08770067-001,ceramic capacitors 100V 1uf -50V -0.0082,20000,0,10000,202303
EMS02Q20000950HWA0001K,9660001595/00010,1/20/2023,1/24/2023,Reschedule out,4,08770067-001,ceramic capacitors 100V 1uf -50V -0.0082,10000,0,10000,202302
EMS02Q20000950HWA0001K,9660001595/00020,1/20/2023,1/24/2023,Reschedule out,4,13030168,Ceramic filter-2455MHz-0.6-Commercial gr,8000,0,4000,202302
EMS02Q20000950HWA0001K,9660001595/00040,1/20/2023,1/24/2023,Reschedule out,4,39210661,"Terminal Connectivity,WIFI 5G-802.11a/n/",7240,0,10,202302
EMS02Q20000952HWA0006K,9660001597/00930,2/7/2023,2/14/2023,Reschedule out,7,10070012,"EMIchip,220ohm,0.05ohm,2A,0805",268000,0,4000,202303
EMS02Q20000952HWA0006K,9660001597/00950,2/7/2023,2/14/2023,Reschedule out,7,10070063,"EMIBead,25%,80ohm,0.038ohm,2.3A,0402,A""",100000,0,10000,202303
EMS02Q20000952HWA0006K,9660001597/00960,2/7/2023,2/14/2023,Reschedule out,7,10070076,"EMI Bead,25%,330ohm,0.08ohm,1.5A,SMT,The",63050,0,4000,202303
EMS02Q20000952HWA0006K,9660001597/00920,2/7/2023,1/24/2023,Reschedule in,-14,10040389,"EMI Com-mode Inductor,single phase,5V,50",290000,0,10000,202302
EMS02Q20000952HWA0006K,9660001597/01000,2/7/2023,2/14/2023,Reschedule out,7,10100171,"Terminal Chip Inductor,0.0024uH,+/-0.3nH",200000,0,10000,202303
